date,NDVI,EVI,NDWI,VV,VH,precipitation,temperature_2m,State,Year
2022-06-14,0.36928561341820787,0.2737106809249341,-0.345091035919569,-9.357077985605404,-16.352765975897274,15.373851776123049,26.94378814697268,Ebonyi,2022
2022-06-15,0.36928561341820787,0.2737106809249341,-0.345091035919569,-9.41166432777851,-16.383594730827806,7.686925888061523,26.41688690185549,Ebonyi,2022
2022-06-16,0.36928561341820787,0.2737106809249341,-0.345091035919569,-9.373459695432679,-16.354627975048942,8.389293670654297,24.253292973836267,Ebonyi,2022
2022-06-17,0.36928561341820787,0.2737106809249341,-0.345091035919569,-9.26975555166171,-16.283452623475206,1.684847712516785,24.26806093851729,Ebonyi,2022
2022-06-18,0.36928561341820787,0.2737106809249341,-0.345091035919569,-9.182426285747026,-16.22282942085019,0.544447660446167,25.61016044616701,Ebonyi,2022
2022-06-19,0.36928561341820787,0.2737106809249341,-0.345091035919569,-9.095097019832341,-16.162206218225172,1.582908272743225,25.68412551879885,Ebonyi,2022
2022-06-20,0.36928561341820787,0.2737106809249341,-0.345091035919569,-9.007767753917655,-16.101583015600156,1.0327578783035278,26.67164573669436,Ebonyi,2022
2022-06-21,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.920438488002972,-16.040959812975142,13.257697105407717,26.374593989054404,Ebonyi,2022
2022-06-22,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.833109222088288,-15.980336610350125,0.0,24.91632677714034,Ebonyi,2022
2022-06-23,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.745779956173603,-15.919713407725109,0.0,26.62159690856936,Ebonyi,2022
2022-06-24,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.658450690258917,-15.859090205100092,13.257697105407717,26.43155186971029,Ebonyi,2022
2022-06-25,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.57112142434423,-15.798467002475075,13.257697105407717,26.43100509643557,Ebonyi,2022
2022-06-26,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.475032135907568,-15.732443970688115,9.509976387023926,24.848128890991237,Ebonyi,2022
2022-06-27,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.413982937558822,-15.688020255548928,28.529930114746094,25.97092590332033,Ebonyi,2022
2022-06-28,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.402573866834626,-15.674195572327411,19.01995277404785,26.31303176879885,Ebonyi,2022
2022-06-29,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.426204886198347,-15.681970205753668,9.509976387023926,25.31157328287765,Ebonyi,2022
2022-06-30,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.441075883040089,-15.684345010017982,28.529930114746094,24.359712219238304,Ebonyi,2022
2022-07-01,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.455946879881829,-15.686719814282295,0.0,25.193065261840843,Ebonyi,2022
2022-07-02,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.470817876723569,-15.689094618546608,0.0,26.40972035725912,Ebonyi,2022
2022-07-03,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.485688873565312,-15.691469422810922,6.269781112670898,26.38362274169924,Ebonyi,2022
2022-07-04,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.500559870407052,-15.693844227075234,25.079124450683597,24.807991282145224,Ebonyi,2022
2022-07-05,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.515430867248796,-15.696219031339545,0.0,24.3819627126058,Ebonyi,2022
2022-07-06,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.530301864090536,-15.698593835603859,9.00606632232666,26.64146512349447,Ebonyi,2022
2022-07-07,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.545172860932277,-15.700968639868172,9.00606632232666,27.036002731323265,Ebonyi,2022
2022-07-08,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.562660976868699,-15.704937145385937,18.01213264465332,25.520571645100915,Ebonyi,2022
2022-07-09,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.569680616426401,-15.702530845889893,18.01213264465332,25.192475255330407,Ebonyi,2022
2022-07-10,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.561869914447591,-15.691093572624277,0.0,25.06577580769857,Ebonyi,2022
2022-07-11,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.543590736090065,-15.673281494344852,0.0,24.77025883992513,Ebonyi,2022
2022-07-12,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.527928676827218,-15.657063117318877,0.0,24.615622456868493,Ebonyi,2022
2022-07-13,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.51226661756437,-15.640844740292904,0.0,25.80078468322756,Ebonyi,2022
2022-07-14,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.49660455830152,-15.624626363266932,6.0019354820251465,26.06102460225424,Ebonyi,2022
2022-07-15,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.480942499038672,-15.608407986240959,6.0019354820251465,25.98193702697756,Ebonyi,2022
2022-07-16,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.465280439775825,-15.592189609214987,0.0,25.945386505126976,Ebonyi,2022
2022-07-17,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.449618380512977,-15.575971232189014,0.0,26.50983263651534,Ebonyi,2022
2022-07-18,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.433956321250129,-15.55975285516304,0.0,26.7438789367676,Ebonyi,2022
2022-07-19,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.418294261987281,-15.543534478137067,0.0,26.404821650187216,Ebonyi,2022
2022-07-20,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.399406610581666,-15.525305944476212,22.858009338378903,26.058969751993857,Ebonyi,2022
2022-07-21,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.39342132774712,-15.515118037354883,17.703516006469727,25.283640162150107,Ebonyi,2022
2022-07-22,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.40571440038825,-15.51632101783121,0.0,25.359250005086267,Ebonyi,2022
2022-07-23,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.43090984160045,-15.525564624847062,17.703516006469727,24.30648129781088,Ebonyi,2022
2022-07-24,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.45287969066988,-15.532798075228033,0.0,25.8762088775635,Ebonyi,2022
2022-07-25,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.47484953973931,-15.540031525609006,17.703516006469727,24.71027526855471,Ebonyi,2022
2022-07-26,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.496819388808742,-15.547264975989975,31.18577766418457,25.36952934265139,Ebonyi,2022
2022-07-27,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.518789237878174,-15.554498426370944,31.18577766418457,25.415923055013025,Ebonyi,2022
2022-07-28,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.540759086947606,-15.561731876751914,0.0,23.1035260518392,Ebonyi,2022
2022-07-29,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.562728936017038,-15.568965327132887,0.0,25.015398915608728,Ebonyi,2022
2022-07-30,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.58469878508647,-15.576198777513858,31.18577766418457,24.900937652587917,Ebonyi,2022
2022-07-31,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.606668634155902,-15.583432227894829,0.0,23.81981366475424,Ebonyi,2022
2022-08-01,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.63253599024815,-15.59208277931847,4.350254535675049,24.31174367268881,Ebonyi,2022
2022-08-02,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.642813318249125,-15.595064926571425,4.350254535675049,26.20645103454592,Ebonyi,2022
2022-08-03,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.631004773120793,-15.590016834582565,0.0,26.482538477579794,Ebonyi,2022
2022-08-04,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.603606199901183,-15.579300338423018,0.0,26.67494926452639,Ebonyi,2022
2022-08-05,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.580105133704393,-15.570000943306141,0.0,26.342394765218103,Ebonyi,2022
2022-08-06,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.556604067507603,-15.560701548189265,0.0,26.519363657633505,Ebonyi,2022
2022-08-07,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.533103001310813,-15.55140215307239,11.653060913085938,26.380561447143577,Ebonyi,2022
2022-08-08,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.509601935114024,-15.542102757955512,23.306121826171875,25.975777562459317,Ebonyi,2022
2022-08-09,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.486100868917234,-15.532803362838637,0.0,26.384699122111044,Ebonyi,2022
2022-08-10,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.46259980272044,-15.52350396772176,0.0,25.88815650939944,Ebonyi,2022
2022-08-11,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.43909873652365,-15.514204572604886,51.32637023925781,25.198302841186543,Ebonyi,2022
2022-08-12,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.41559767032686,-15.50490517748801,0.0,24.895284271240257,Ebonyi,2022
2022-08-13,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.39705287221787,-15.503301372128135,25.663185119628903,24.81985435485842,Ebonyi,2022
2022-08-14,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.35868300175768,-15.470915207740251,12.831592559814451,23.62921740214034,Ebonyi,2022
2022-08-15,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.29222761213328,-15.394920701396018,0.0,24.777562077840173,Ebonyi,2022
2022-08-16,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.205947150157677,-15.288143836023778,0.0,26.04337590535482,Ebonyi,2022
2022-08-17,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.124622956269873,-15.189062560408537,3.973114490509033,26.57168540954592,Ebonyi,2022
2022-08-18,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.04329876238207,-15.089981284793296,11.919343948364258,26.020675277709984,Ebonyi,2022
2022-08-19,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.961974568494266,-14.990900009178059,3.973114490509033,25.22178738911947,Ebonyi,2022
2022-08-20,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.880650374606464,-14.891818733562818,0.0,26.530322011311853,Ebonyi,2022
2022-08-21,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.799326180718662,-14.792737457947577,0.0,27.67785479227706,Ebonyi,2022
2022-08-22,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.71800198683086,-14.69365618233234,0.0,25.985677973429404,Ebonyi,2022
2022-08-23,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.636677792943056,-14.5945749067171,0.0,25.598397191365564,Ebonyi,2022
2022-08-24,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.555353599055254,-14.49549363110186,0.0,26.17580057779952,Ebonyi,2022
2022-08-25,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.456497252959718,-14.377106919823827,0.0,25.127406692504906,Ebonyi,2022
2022-08-26,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.427769515695115,-14.335941951196968,0.0,24.11538022359213,Ebonyi,2022
2022-08-27,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.4983906409409995,-14.404174451325943,0.0,24.18019574483236,Ebonyi,2022
2022-08-28,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.639140375017818,-14.549628694106092,0.0,25.49275614420577,Ebonyi,2022
2022-08-29,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.762357956886903,-14.675777501223447,17.435556411743164,25.64711850484213,Ebonyi,2022
2022-08-30,0.36928561341820787,0.2737106809249341,-0.345091035919569,-7.885575538755988,-14.801926308340803,0.0,25.369522349039755,Ebonyi,2022
2022-08-31,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.008793120625073,-14.92807511545816,34.87111282348633,25.06683947245284,Ebonyi,2022
2022-09-01,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.132010702494158,-15.054223922575517,15.33206558227539,25.43814811706545,Ebonyi,2022
2022-09-02,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.255228284363243,-15.18037272969287,0.0,25.06475728352865,Ebonyi,2022
2022-09-03,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.378445866232328,-15.306521536810227,0.0,26.67551193237307,Ebonyi,2022
2022-09-04,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.50166344810141,-15.432670343927583,7.666032791137695,24.421493148803734,Ebonyi,2022
2022-09-05,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.624881029970497,-15.558819151044938,0.0,26.62088801066085,Ebonyi,2022
2022-09-06,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.76093013472883,-15.698802584756173,0.0,26.173512395222986,Ebonyi,2022
2022-09-07,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.84565314793017,-15.783447512091886,0.0,26.325837707519558,Ebonyi,2022
2022-09-08,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.857664198092433,-15.789696222062274,0.0,26.248250579834007,Ebonyi,2022
2022-09-09,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.818349156697703,-15.740606425657134,0.0,26.343616104126,Ebonyi,2022
2022-09-10,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.791865638192224,-15.705351255845876,16.308347702026367,24.907444254557333,Ebonyi,2022
2022-09-11,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.765382119686743,-15.670096086034619,0.0,24.72610117594405,Ebonyi,2022
2022-09-12,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.738898601181262,-15.63484091622336,0.0,25.85208409627279,Ebonyi,2022
2022-09-13,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.712415082675781,-15.599585746412103,0.0,26.14332669576009,Ebonyi,2022
2022-09-14,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.6859315641703,-15.564330576600844,9.561986923217772,26.692250188191736,Ebonyi,2022
2022-09-15,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.659448045664817,-15.529075406789586,9.561986923217772,25.88318087259933,Ebonyi,2022
2022-09-16,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.632964527159336,-15.493820236978328,0.0,25.987510935465536,Ebonyi,2022
2022-09-17,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.606481008653855,-15.45856506716707,0.0,25.68161290486654,Ebonyi,2022
2022-09-18,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.577682456821464,-15.4209001755464,9.32660961151123,25.66882858276369,Ebonyi,2022
2022-09-19,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.558144038296719,-15.392874171163378,13.989913940429688,25.637085215250693,Ebonyi,2022
2022-09-20,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.551724141957816,-15.378503257033694,0.0,24.9930409749349,Ebonyi,2022
2022-09-21,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.554564378926564,-15.373771230141656,5.488716125488281,25.248664474487327,Ebonyi,2022
2022-09-22,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.555089582568398,-15.366629481440206,8.233074188232422,24.82294871012374,Ebonyi,2022
2022-09-23,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.555614786210231,-15.359487732738756,2.7443580627441406,26.382223383585654,Ebonyi,2022
2022-09-24,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.556139989852065,-15.352345984037308,5.488716125488281,26.475497817993187,Ebonyi,2022
2022-09-25,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.556665193493899,-15.34520423533586,5.488716125488281,25.70440254211428,Ebonyi,2022
2022-09-26,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.557190397135734,-15.33806248663441,17.396484375,24.58271624247237,Ebonyi,2022
2022-09-27,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.557715600777566,-15.33092073793296,27.77579116821289,24.88995196024581,Ebonyi,2022
2022-09-28,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.558240804419402,-15.32377898923151,29.051815032958984,24.32622172037765,Ebonyi,2022
2022-09-29,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.558766008061237,-15.316637240530063,3.735684156417847,25.874415969848656,Ebonyi,2022
2022-09-30,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.559291211703071,-15.309495491828613,12.838833808898926,26.36295407613119,Ebonyi,2022
2022-10-01,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.559816415344905,-15.302353743127163,27.56566429138184,25.50069961547854,Ebonyi,2022
2022-10-02,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.560341618986737,-15.295211994425713,27.56566429138184,25.90562527974447,Ebonyi,2022
2022-10-03,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.560866822628572,-15.288070245724263,0.0,25.86926422119143,Ebonyi,2022
2022-10-04,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.561392026270408,-15.280928497022817,0.0,26.858909861246783,Ebonyi,2022
2022-10-05,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.56191722991224,-15.273786748321367,0.0,26.37560297648116,Ebonyi,2022
2022-10-06,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.562442433554075,-15.266644999619917,26.51873016357422,24.85493113199874,Ebonyi,2022
2022-10-07,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.56296763719591,-15.259503250918467,8.839576721191406,24.871270751953148,Ebonyi,2022
2022-10-08,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.563492840837744,-15.252361502217017,8.839576721191406,25.351362482706747,Ebonyi,2022
2022-10-09,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.564018044479578,-15.24521975351557,53.03746032714844,24.488207753499356,Ebonyi,2022
2022-10-10,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.56454324812141,-15.23807800481412,0.0,26.726118342081747,Ebonyi,2022
2022-10-11,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.565068451763244,-15.23093625611267,7.86823558807373,26.3503134409587,Ebonyi,2022
2022-10-12,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.565672626380191,-15.224649459105168,7.86823558807373,24.89659779866537,Ebonyi,2022
2022-10-13,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.565960917096694,-15.214942855321876,23.604705810546875,26.10867017110189,Ebonyi,2022
2022-10-14,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.565801705620908,-15.200391525272886,47.20941162109375,25.401993052164755,Ebonyi,2022
2022-10-15,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.565326610244682,-15.182420388448108,7.86823558807373,26.234637832641624,Ebonyi,2022
2022-10-16,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.564930485843568,-15.165304203317277,12.10972023010254,26.43439509073897,Ebonyi,2022
2022-10-17,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.564534361442451,-15.148188018186442,6.0548601150512695,26.486216481526696,Ebonyi,2022
2022-10-18,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.564138237041337,-15.131071833055609,12.10972023010254,26.174541091918968,Ebonyi,2022
2022-10-19,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.56374211264022,-15.113955647924776,6.0548601150512695,25.894500986735068,Ebonyi,2022
2022-10-20,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.563345988239103,-15.096839462793945,12.10972023010254,25.971575673421228,Ebonyi,2022
2022-10-21,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.56294986383799,-15.079723277663112,5.94785737991333,25.37951812744143,Ebonyi,2022
2022-10-22,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.562553739436872,-15.062607092532279,23.79142951965332,26.80410283406576,Ebonyi,2022
2022-10-23,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.562157615035758,-15.045490907401447,23.79142951965332,26.346076583862327,Ebonyi,2022
2022-10-24,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.555700676165662,-15.021123022799241,5.94785737991333,26.69405899047854,Ebonyi,2022
2022-10-25,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.573486995171491,-15.025761936082528,23.79142951965332,26.016296641031943,Ebonyi,2022
2022-10-26,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.625617929501544,-15.07149381303693,0.0,27.03704414367678,Ebonyi,2022
2022-10-27,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.701992121707523,-15.146232487876828,16.09293556213379,28.102723058064782,Ebonyi,2022
2022-10-28,0.36928561341820787,0.2737106809249341,-0.345091035919569,-8.77230549944452,-15.213719463245347,0.0,28.23317426045736,Ebonyi,2022
